Sat Feb 26 22:20:02 2022,20,22,26,2,2022,Calc homework!,Social media start (bad),Killed it with the amout of work I did!,"Chess & walk with Aislyn, didn't help my deppression much",Tons of work done!,Too much stress,Check off todos & make sure there's not a lot on my list for the future,,,,,,,,,,,,,,,,,,,,,,,,
Sun Feb 27 20:54:58 2022,54,20,27,2,2022,Gave plasma!,Super stressed about internship,"Figured out what to do for internships, gave plasma","Dinner with grandparents, 97% on ECON!!!!!!, plan for next week",Figuring out the internship stuff,Lack of communication with Dad,Figure out what I want to do over the summer,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar  1 22:25:32 2022,25,22,1,3,2022,,"Felt sleepy, productively procrastinated during first hour, and got caught up second hour before killing the calc retake!","Bio was a bit meh, with econ being about the same. Calculus was interesting and in psych I just goofed off","Morrie's internship, not very helpful, but I did meet an interesting girl and a sales person ""Mark"" who will provide use",Start of internship!,Very awkward,Rock the climate committee meeting & enjoy donating with James!!,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar  2 22:21:07 2022,21,22,2,3,2022,Talked with mom about things,Slept in!,"Felt super sleepy, but killed the meeting with the superintendent, he likes my input and I like the attention",Plasma with james that was a bust,Seriously reflected on life after the UWEC leadership seminar,Didn't focus enough in Psych,Rock the lunch meeting with Behrens,,,,,,,,,,,,,,,,,,,,,,,,
Thu Mar  3 21:51:19 2022,51,21,3,3,2022,Handstands with Belle!,"Super tired, learned a lot from Haslow",Behrens meeting & general chaos during lunch,"Made Pankratz upset with forensics push off, show choir was meh",Not being stressed,Treatment of Aislyn,My list,,,,,,,,,,,,,,,,,,,,,,,,
Sat Mar  5 23:01:50 2022,1,23,5,3,2022,Met Oak!,Ate healthy breakfast,Compete,Talk with new friends,Keeping things togetehr,Lack of sleep,Power through list,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar  6 21:59:19 2022,59,21,6,3,2022,Prioritized sleep,Went back to sleep,"Cleaning spree, bathroom and room",Made some time for Aislyn,Making an extremely solid weekly plan,Existential crisis is nonstop,Essay during Lunch about scholarship,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar  7 23:35:21 2022,35,23,7,3,2022,Confronted scheduling with Mr. Pankratz,Felt great with more consistency in sleep!,Smiled,"Crashed hard during psych & calc. Pushed off scolarship until after school & didn't start workk until 4:10. But, I got the scholarshp done!",Finished the fucking scholarship,"Scheduled time during lunch, which should be sacred",Get through as much as I can of the list,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar  8 21:21:35 2022,21,21,8,3,2022,Ran around the house,Felt like shit but went for a run and made a smoothie,got a fuck ton of work done and felt sorta good about myself,"internship, made me feel like crap, but got home and looked back at the advice I gave to myself which made me feel better",Making myself feel better,Not sleeping sooner,have fuun,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar  9 21:15:59 2022,15,21,9,3,2022,Wrote on UWEC whiteboard,"Felt like shit, got started on day & cancelled UWEC appointment",Started to feel better & flirted with a few women,UWEC leadership seminar & procrastination,Feeling better towards the end of the day,Procrastinated a lot & need to be more disciplined,Do great with the math league,,,,,,,,,,,,,,,,,,,,,,,,
Thu Mar 10 22:33:21 2022,33,22,10,3,2022,Talked to band members from middle school,"Felt clear, kind of tired but clear",Math leauge and loved it!!!,"Show choir, not my best performance but certainly passable",Got up during show choir and made myself happy,Didn't go to sleep early,Go to sleep early!,,,,,,,,,,,,,,,,,,,,,,,,
Sat Mar 12 22:28:06 2022,28,22,12,3,2022,Distributed starbursts to peope,Panicked because slept in & drove to bus at North immediately,"Show choir performance & talking with people. Made some new friends, but not as many as I woulld have hoped","Got back on the habits, super helpful!!","Chose to get gas, which started a chain reaction that ended in me getting all of the shit done & feeling great!!!!!!!!!!",Lack of sleep,Keep myself from harmful addictions,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 13 23:38:18 2022,38,23,13,3,2022,Was honest with Aislyn about how much I am struggling,Continued to sleep,"Ran, donated plasma",Ate dinner with Aislyn & made budget,Responded positively to stress,Not enough quality time with people I care about,Quality time?,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 14 22:09:20 2022,9,22,14,3,2022,"Stayed with the family and played cards, Got plates for pie in calc class, sung semi-loud in the hallways",Went back to sleep x2. Really paid off and I didn't feel too tired until about 8,Econ hour was terrible & need to switch seats because connor smells so bad,"Ran around town like crazy dude for 'ortho appointment' when I was really with Aislyn, then missed my appointment & ended up wasting 2 gallons of gas",Self-reflection tonight,Lack of sponteneity,Be more spontaneous!,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 15 22:33:13 2022,33,22,15,3,2022,"Sung during show choir performance, went into Bill's office and talked to him about doing more meaningful work. Vibed with ellie at her table","Tried to go back to sleep after fight with Aislyn last night, did not go well and ended up more tired than I was originally",Very much enjoyed school & had a blast with the math league competition,"Work & show choir banquet, overall not a bad day! And got on top of bed routine fairly quickly!!",Didn't get depressed after being rejected from a few groups,Not as outgoing as I would have hoped,Be truly sponentaneous!,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 16 22:38:03 2022,38,22,16,3,2022,"Semi-stood up to Jace, practiced leadership at UWEC, chest stretch against wall",Felt super sleepy & fell asleep until Nicholas came in at 7:05,"Did very well in school today, passing the econ test & feeling good about my calc test",UWEC leadership shenanigans arguing with the instructors & making them like me in the process. Conflict with Aislyn that I do not regret because she continues to make decisions which are not healthy for our relationship,Learning how to exercise my back!!!,Not getting a better start on the day,Start stronger,,,,,,,,,,,,,,,,,,,,,,,,
Thu Mar 17 21:50:04 2022,50,21,17,3,2022,flirted with Sarah,"Super tired again, but got right on habits!!",,Donated plasma & got packed for the trip without too much stress!,Avoiding stress,Pulling my back muscle,Plan for school during break,,,,,,,,,,,,,,,,,,,,,,,,
Fri Mar 18 23:18:11 2022,18,23,18,3,2022,Texted a bunch of women and told them that they're beautiful!,Slept in because told Aislyn last night that I wanted an open relationship,Realized how behind I am in classes & started to take steps to improve the situatin,Texted a lot of people while super motion sick on the drive down for vacation,TExting a bunch of people,Not going to sleep sooner,Get some school-related thing done or listen to an audiobook,,,,,,,,,,,,,,,,,,,,,,,,
Sat Mar 19 23:04:07 2022,4,23,19,3,2022,Listened to the audiobook Principles,Got ready in a hurry & skipped breakfast,,"Listened to Audiobooks, specifically Lifespan by David Sinclair. He provides a lot of optimism and has got me interested in the emerging field of biotechnology, but all I see is a void of possibilities yet to come into fruition",Got hope out of life after listening to Sinclar's book,Didn't get enough sleep,Listen to Principles and take notes,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 20 22:38:24 2022,38,22,20,3,2022,Laid down on the beach and attempted to meditate,"Was shivering cold, took a shower & attempted to go back to sleep rather unsuccessfull",'Listened' to principles but didn't take any of it to memory due to zoning out caused by lack of sleep,"Played games with the other family staying with us, very fun",Getting habits done before bed,Lack of sleep,MICROECONOMICS,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 21 23:01:50 2022,1,23,21,3,2022,"Texted Ellie some... interesting snaps, talked to a stranger at the trampoline park, and talked to two strangers at the tour of Nasa","Laid in bed for a while, but did pushups and made eggs",Gourged on Wendy's ,NASA tour & microecon homework,"Inspired by NASA tour, reached out to friends to feel better, flirting with people",Sugar addiction,Run on the beach & avoid sweets,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 22 22:14:26 2022,14,22,22,3,2022,Ran on the beach!,"Felt terrible, didn't do anything of interest rather than getting morning routine don3",Laid around and played myself in checkers,"Ran on the beach, ate peanut butter crackers, texted a bunch of girls and made them feel supported, worked on a bit of bio terms",Working on Bio terms for a while,,Run and work on bio terms,,,,,,,,,,,,,,,,,,,,,,,,
Thu Mar 24 22:28:07 2022,28,22,24,3,2022,"Texted Neavah, ",Got ready to go quickly & kept cool,"Stayed mindful of phone & realized intuitively that there is no perfect, all I can do is continue improving my situation",Was less mindful & started sending horny snaps,being mindful in the middle of the day,Being too horny with Sarah,Read a little bit of the bio book,,,,,,,,,,,,,,,,,,,,,,,,
Sat Mar 26 00:31:14 2022,31,0,26,3,2022,Texted Aislyn a lot with positive things,Got out the door quickly & didn't piss anyone off,Started on the things I wanted to do quickly & got more done than I thought I would,Called Aislyn & ended up feeling terrible,Accomplishing more school work than I thought I would,Not letting Aislyn go,"Finish resume, talk to friends, take notes on psych chapter",,,,,,,,,,,,,,,,,,,,,,,,
Sat Mar 26 21:53:44 2022,53,21,26,3,2022,"texted people, danced at cdl plasma",Slow start before getting up and killing my morning routine,"Plasma donation, went on phone for rest of time",saw aislyn for a bit & went on phone for rest of time,getting resume done in the morning!!!,excessive snapchat usage on explore page,"avoid phone, get work done, love Aislyn",,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 27 21:40:15 2022,40,21,27,3,2022,Made out with ,"Very early start that made me feel great in the morning, but 5.5 hours of sleep came back to bite me at the end of the night","Finished Econ assignments and felt great about it, quality time with Aislyn",More quality time with Aislyn! And called Addie where she taught me more interesting stuff about pleasuring women,Making Aislyn happy,Sleep,Donate Plasma,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 28 21:56:38 2022,56,21,28,3,2022,flirted with both Ellies! Sent some saucy pics! Realized how hot I am,"Excellent morning routine, but still ended up late unfortunately",Coasted through school somewhat because of tiredness and lack of desire to learn,"Plasma donation and flirted with the flabotomist, texted a bunch of people when i got home but didn't get ready early like I wanted to",Being happy,Lack of time to get everything done that I want to get done,Cut back & figure out how to make homework fun,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 29 21:31:56 2022,31,21,29,3,2022,Volunteered to be a poll worker,"felt fairly bad, but stayed on good habits and ended up doing well regardless",coasted through school not learning much,work where I felt okay but didn't do anything meaningful besides talk to ben,dealign with aislyn helpfully,extreme lack of sleep,exist peacefully,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 30 22:28:26 2022,28,22,30,3,2022,"Goofed around with Ailsyn, made jokes, harmonized in Acoustic, bought a ton of day-old cones","Super sleepy, took 2 20 minute naps until meeting with Madsen at 9","Coasted through bio & psych again, need to figure out how I will study for AP exam soon","Had sex with Aislyn, regret it when I could have used the time for sleep",Offered essentially my dream internship!!!!!,Allowing myself to become distracted,Be honest about the work i get done in bio & psych (it wasn't as bad as I made it out to be),,,,,,,,,,,,,,,,,,,,,,,,
Thu Mar 31 23:45:02 2022,45,23,31,3,2022,Finished Psych terms before doing habits,Thought about goals for the day before getting up,"Bonded with Calc teacher, chatted with econ teacher, talked to a NASA contractor and learned what their life is like",Finished psych terms & got on habits,getting everything on my list done when i truly thought i wouldn't,lack of focus due to lack of sleep,focus more,,,,,,,,,,,,,,,,,,,,,,,,
Fri Apr  1 22:15:27 2022,15,22,1,4,2022,supported aislyn with unconditional positive regard,"Looked for earbuds, fun in calc, don't remember much due to lack of sleep",enjoyed getting a plan for next week from lillick,"hung out with Aislyn, learned how hard she has been struggling",Being supportive of Aislyn tonight!!!,Lack of sleep,Kill the impromptu,,,,,,,,,,,,,,,,,,,,,,,,
Sat Apr  2 20:49:59 2022,49,20,2,4,2022,Talked to new people at forensics!,Rushed into forensics and started off slow,Botched speeches because of lack of slee[,flirted with a few girls and showed Aislyn I care a bit,Learning about interesting people,Lack of sleep,Sleep,,,,,,,,,,,,,,,,,,,,,,,,
Sun Apr  3 22:06:56 2022,6,22,3,4,2022,Thought about my future in a positive light,"Super stressed out before deep cleaning my posessions, getting rid of about half the papewrwork & going for a run",Donated plasma & spent a little time with aislyn before getting macro homework done & planning for classes wile at FCCLA,Realized how much I got done & rewarded myself in a positive light with snap before packing,"crushed everything important, wasn't too stressed & cleaned out my room which I had been putting off for months!",no meditation,find a way to get something productive done on the way down ,,,,,,,,,,,,,,,,,,,,,,,,
Mon Apr  4 22:29:00 2022,29,22,4,4,2022,Talked to new people & learned about girl very similar to me!,Crushed habits before going to school & starting day,"Spent wayyy too much meoney on multivitamins, networked",Met with the speaker for the night & left early before being dragged back,Being open with Aislyn,Lack of sleeep,Earn top gold in my category,,,,,,,,,,,,,,,,,,,,,,,,
Wed Apr  6 22:39:38 2022,39,22,6,4,2022,Walked like a rich man,"Got started immediately on habits, and felt solid until I placed last in my category. Although, I learned an important lesson about putting in polish",Watched videos on the way home & spent a little too much money,"Reconciled my budget, donated plasma, and cleared up my life to make catching up on homework a lot easier",Not super stressed out!,Didn't support Aislyn enough,Start getting caught up!,,,,,,,,,,,,,,,,,,,,,,,,
Thu Apr  7 22:44:28 2022,44,22,7,4,2022,Talked about things that interested me with Swamper & refused to allow teachers to waste my time,Immediately got to work catching up on CVTC assignments & accomplished more than I thought I could,Blanked in Psych & didn't do much in calc due to a calculator issue that I programmed around,Enjoyed work by highlighting what I enjoy and talking about things that interest me,Taking plenty of time tonight to start my notebook & reflecting on how I can improve my note,Not communicating with Aislyn better & staying up late,Get school work done!,,,,,,,,,,,,,,,,,,,,,,,,
Sat Apr  9 21:54:00 2022,54,21,9,4,2022,Coded!,Felt great when I first woke up & showed up to work early,Debated with Cassidy about communication and I reminded myself that I think I have the core symptom of antisocial personality disorder,Coded a bit more & enjoyed my new headphones!,Codeing,Still chronically sleep deprived,"Code a bit more, finish UWEC & cvtc, then see Aislyn!",,,,,,,,,,,,,,,,,,,,,,,,
Sun Apr 10 22:16:47 2022,16,22,10,4,2022,"Programmend my calculator and ignored my work, but made a semi-successful calculator program!","Went for an intense run, but fucked myself and put in headphones during run which delayed my schedule and made me feel worse","Missed donating plasma, and decided to code a program on my calculator","Crushed microeconomics again, responeded to super hard emails without getting stressed, but didn't get to bed early enought",Programming calculator,Not getting to sleep early enough,Get my calc tests done,,,,,,,,,,,,,,,,,,,,,,,,
Mon Apr 11 21:20:03 2022,20,21,11,4,2022,Offered to tutor Rohen!,"Slept in for a little while longer, 'finished' programming my zero finder app",Rocked econ class by not doign anything and programming the whole time,"Spent some quality time with Rohen, then ate dinner with his parents",Programming the calculator & learning how to improve the program,Not getting to sleep earlier,Enjoy work & donate plasma!,,,,,,,,,,,,,,,,,,,,,,,,
Tue Apr 12 22:15:14 2022,15,22,12,4,2022,Danced like two people were watching,Slept in,"Kind of zoned out, but refused to do things that bore me","Bonded with Reonna, listened to amazing podcast while donating plasma that finally got me thinking about new ideas again & thinking about my future, plus meditated & did some self-improvement hjournaling. ",Meditating before bed,Lack of sleep,Meditate,,,,,,,,,,,,,,,,,,,,,,,,
Wed Apr 13 21:19:51 2022,19,21,13,4,2022,Self-reflected more than I usually do,"Felt okay, but definitely very sleepy",Still sleepy & lethargic throughought bio & psych,"AP Bio practice test, did well on the multiple choice, but absolutely bombed the free response section",Finishing the day strong,Everything else,Do sponentaneous things that make me happy,,,,,,,,,,,,,,,,,,,,,,,,
Thu Apr 14 21:18:07 2022,18,21,14,4,2022,"Thought about Hitler and how he rose to power, then began applying my own 'fuck it' ideas",Felt super tired & spaced out,Began to benefit from the lack of sleep,Killed it socially,Thinking about what i care about most,Not growing more,think about what i want out of life more,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"CHANGE ""What sponentaneous things did you do today?"" to ""How did you improve yourself today?""",,,,,,,,,,,,,,,,,,Sat Apr 16 21:29:13 2022,29,21,16,4,2022,Scantron english test,Woke up later & felt amazing,Testing,Cards with family instead of homework,Testing & completing a lot,Not getting enough food,Sleep in
Mon Apr 18 22:48:20 2022,48,22,18,4,2022,I challenged myself by speaking up during the board meeting and I'm glad I did but the lack fof sleep is making me look back on it poorly,went to RCU and was approved for a credit card and quick cash!,"Quality time with Aislyn that went far better than usual, but lack of sleep definitely hurt it",Rohen tutoring which went amazing!!! and school board meeting that left me feeling drained,Rohen tutoring!!1,Neglecting my sleep,"Sleep in, and own my classes",,,,,,,,,,,,,,,,,,,,,,,,
Tue Apr 19 21:49:17 2022,49,21,19,4,2022,"I meditated for quite a long time instead of going to school. I felt incredible for the first half of the day, but was increadibly tired by the second half",Took care of myself & meditated for a good long while,Rocked school & felt amazing,Started to fell overwhelmed mentally,Meditating for so long,Not sleeping earlier,Take it slow,,,,,,,,,,,,,,,,,,,,,,,,
Thu Apr 21 21:39:00 2022,39,21,21,4,2022,I challenged myself by deleting all my progress coding & starting from my last save. It went quite well,"Went to school at the normal time today, didn't feel great, but I did get a ton of my career planning work done","Fairly social during lunch, sat down at a new table & had a blast",Morrie's internship where I felt like shit & donating plasma where I fixed the software bug,Making the functional obsidian system,Lack of meditation,Meditate ,,,,,,,,,,,,,,,,,,,,,,,,
Fri Apr 22 22:47:55 2022,47,22,22,4,2022,"Dancing in the hallway, amazing!!!!","Dropped Ethan off, then went home and rested. Meditated for a while & had a great day becasue of it",Felt far better in Bio & Psych than I have in a long time,"Night with Eric & Tristan & Aislyn, best non-productive friend outing in a while",Dancing with Asilyn in the record store,Amount of money spent,Register for summer & complete math placement test,,,,,,,,,,,,,,,,,,,,,,,,
Sat Apr 23 21:31:35 2022,31,21,23,4,2022,I studied with Cassidy,Rested in parent's room to make up for lack of sleep,Reviewed the graduation requirements for Madison & started planning the classes I need to take,Frisbee golf with the family,Studying with Cassidy,Amount of sleep,Econ x2,,,,,,,,,,,,,,,,,,,,,,,,
Sun Apr 24 23:54:45 2022,54,23,24,4,2022,I grew by letting aislyn into my room without my parents knowing and it brought us closer,Laid around before going for a run and talking with Adam,Watched youtube,"Homework, then plenty more Youtube",Completing all my homework,Amount of Youtube,Stay off Youtube,,,,,,,,,,,,,,,,,,,,,,,,
Mon Apr 25 23:47:01 2022,47,23,25,4,2022,I completed almost all of my final assignments for CVTC,"I slowly got ready for the day, recovoring from my late night last night","Felt reasonably deppressed & didn't talk to people as much as I normally do, but was able to successfully manage the enormous amount of stress I had","Completed multiple CVTC assignments, reducing my workload for the rest of the week, allowing me to focus on AP Tests this week",Completing the CVTC assignments,Not planning better for tomorrow,"Enjoy my time with aislyn, then study well with Asher",,,,,,,,,,,,,,,,,,,,,,,,
Wed Apr 27 22:21:52 2022,21,22,27,4,2022,"Finishing the practice calculus BC exam. I was mentally recked after the lack of sleep and subsequent lack of social activity, so finishing was unusual and added happiness to my life","Completed all tasks that I like to do in the morning, which made me feel substantially better in the morning","About 1.5x more productive in my classes today relative to how I usually am given this amount of sleep. Overall, very productive","I started a working definition of happiness which I don't like very much but appears to be very accurate. Finishing the calc BC exam has the added bonus of increasing my chances of scoring a 4 or 5 on the exam. While getting ready for bed, I mentally calmed myself down and did things that I actually wanted to do, which has brought that mental state I spend most of my life chasing. I don't thhink that happiness is the right description, perhaps contentment is a better descriptor. ",Being positive & realizing how habits can sponentaniously produce happiness even with lack of sleep,The times in my day when i didn't have habits/principles to rely on,Focus on AP exam FRQ practice,,,,,,,,,,,,,,,,,,,,,,,,
Thu Apr 28 22:16:19 2022,16,22,28,4,2022,I challenged myself by sleeping in for an hour,Practiced discipline & self care as I got ready,"more social than usual, but definitely not as social as i'd like to be","Quality time with Aislyn, but didn't get any homework done",Sleeping in this morning,Choosign to complete my nightly tasks rather than sleeping more,Complete an FRQ and be more social!,,,,,,,,,,,,,,,,,,,,,,,,
Sat Apr 30 23:05:28 2022,5,23,30,4,2022,"I danced with Aislyn in the rain and she loved it. Because of my sleep, I was indifferent","Super drowsy, workout and shower",Some psych practice before spending my time making Aislyn happy,Watched a play with Aislyn,Making Aislyn happy,Not studying more for the AP exams,Study for the AP examsQ,,,,,,,,,,,,,,,,,,,,,,,,
Mon May  2 01:48:28 2022,48,1,2,5,2022,3,I challenged myself by staying up late and completing all of the work I've been putting off. Tomorrow should be better because of it but the lack of sleep is making appreciatiing these accomplishments hard,Made the poor decision to lie in bed with mom which caused me to default towards other procrastination tactics throught the day,"Coded an export function for the flashcard program & modified the scoring system. A very interesting experiment, but I needed to get my list done instead of experimenting.","Tons of microeconomics work that didn't pan out as well as I hoped because I didn't do the readings, then planned for next week",Completing everything tonight,6,Procrastinating preemptively,2,Practice for Psych as much as possible,,,,,,,,,,,,,,,,,,,,,
Mon May  2 22:19:50 2022,19,22,2,5,2022,7,"I challenged myself today by forcing myself to take an ap psych exam. It sucked, but I'm glad that I'm able to create such a large change in my behavior after such a small amount of time. The result is that i'm going to beed at a far more reasonable time tonight","Exercise & getting ready for school, but I did rail myself which made me feel worse for the first few minutes",More social than usual & not stressed. Very nice,"AP psych practice exam & talk with Aislyn for a little bit. Honestly, I accomplished my goal, but am unfulfilled because I'm not spending enough time with people",Completing the psych exam and staying off social media,7,Railing myself in the morning,3,Rock the Psych exam!,,,,,,,,,,,,,,,,,,,,,
Wed May  4 20:57:25 2022,57,20,4,5,2022,6,I challenged myself today by playing pickleball with Nicholas & it was very fulfilling,Slept in till noon,Studied calc with Asher & feel much better about the FRQs,Pickleball with Nicholas,Pickleball with Nich,8,Going on phone at the beginning of the morning,2,Rock the Macroeconomics AP test,,,,,,,,,,,,,,,,,,,,,
Fri May  6 22:28:29 2022,28,22,6,5,2022,7,I challenged myself today by doing Calc with Aislyn and bring her from the brink of disassociating,"I slept in until 9:30 which made me feel great, then I coded until noon",Lunch with mom & watching psych videos plus a bit of casual calculus class,Shopping & Calculus with Aislyn!,working on code because it's important to me,8,My lack of sleep last night,3,Prom!,,,,,,,,,,,,,,,,,,,,,
Sun May  8 21:36:24 2022,36,21,8,5,2022,7,I challenged myself by spending two hours cleaning which made me feel substantially better about my life,"Slept in until noon and went for half a run at 9mph, the fastest i've ran on the treadmill so far",Cleaned for 2 hours,Dinner with grandparents & meditation before a little bit of calc practice,Staying calm and sticking to my habits,8,Sleeping in so late,4,Rock this CALC test wohooo,,,,,,,,,,,,,,,,,,,,,
Tue May 10 23:18:52 2022,18,23,10,5,2022,8,I challenged myself by staying off of social media which caused me to pursue activities that caused me happiness in hte long-run,7,Slept in until 11:30,Very absent-minded at school,"Coded, then called Aislyn and rocked through my nightly tasks thanks to video calling her to stay accountable",Coding for longer than I should have,3,Bio test!,,,,,,,,,,,,,,,,,,,,,,
Wed May 11 22:09:29 2022,9,22,11,5,2022,8,"I challenged myself today by taking Nolan, Asher, and Hayden out to eat",7,Small amount of AP Bio Prep,AP Bio Exam,"FAILED youtube experiment, and awards ceremony",Youtube experiment. I didn't allow myself to feel boredom,3,Focus on maximizing happiness,,,,,,,,,,,,,,,,,,,,,,
Thu May 12 22:33:17 2022,33,22,12,5,2022,5,I didn't today because I'm scared of the results,3,"Slept in, took longer than I should have to get up because I railed myself",Rejected spending time with friends because of anxiety which caused me sadness for the rest of the day,Went into tru-lock early and did data entry. Super draining,Coming home and choosing to eat a buch of sugar and watch tv / youtube. It made me feel worse I should have texted people instead,3,Appreciate the people around me,,,,,,,,,,,,,,,,,,,,,,
Mon May 16 22:25:14 2022,25,22,16,5,2022,8,I challenged myself by giving a speech during my last board session. I made mistakes and I'm  glad to have tried it,7,Mad dash to make it to the office,Training for Ross,"Time with Aislyn that was genuinely fulfilling, my best board meeting ever, and a spectacular ride home with Aislyn where I made her happy cry",Sleep,3,Sleep more,,,,,,,,,,,,,,,,,,,,,,
Tue May 17 22:48:12 2022,48,22,17,5,2022,8,Made dinner with Aislyn that resulted in the best dinner I've prepared so far for the family,8,"Sleep in, lazy morning",Coding and classes. Finished last large psych final.,"Plasma, coding, cooking dinner with Aislyn, and stretching with Aislyn",Lazy morning,3,Rock the morning!,,,,,,,,,,,,,,,,,,,,,,
Wed May 18 22:10:03 2022,10,22,18,5,2022,6,"I woke up early, which caused more harm than i was expecting",4,"Woke up early, coded during study halls","Meeting with superientendent, code/talk in psych, bombed math test","Quality time with Aislyn, then haze for the rest of the afternoon because of social media",Social media binge,2,Enjoy my time with Aislyn,,,,,,,,,,,,,,,,,,,,,,
Fri May 20 22:14:57 2022,14,22,20,5,2022,6,Going to the CVTC graduation ceremony which left me inspired,8,"Slept in, exercised well",Slacked off in classes,"Semi-quality time with Aislyn, CVTC Graduation",Sleeping in so late,4,Pickleball!,,,,,,,,,,,,,,,,,,,,,,
Sat May 21 21:50:38 2022,50,21,21,5,2022,8,Help Mat put in his dock,8,Helped Matt put in his dock,Chat with grandpa,Pickleball with Aislyn and Nicholas,RAiling myself this morning,2,More Pickleball!,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"CHANGE ""Tell me about your day""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sun May 22 21:56:40 2022,56,21,22,5,2022,"videos for the first hour, wake up nicholas, make smoothie, drive to pickleball. Played worse than expected and was not happy with final few games. Drove home and showered for an hour in mom's shower before doing plasma. Then, gathered clothes from Dan's house and escorted Ethan out of the house to Grandpa and Grandma's. Aislyn was very understanding and made me feel much better. Had conversation with her about not coming over to try and fix things, which she was upset about. Got home and rearranged bed and shifted lights for asthetics. Very happy with the result. Finally, rearranged nightly to the format currently in place.",6,Didn't take Nicholas to Grandpa and Grandma's,3,Took Ethan to Grandpa and Grandma's,7,Clothes with Aislyn!
Mon May 23 21:39:40 2022,39,21,23,5,2022,"Woke up, headache, then pickleball until 11. Went better than anticipated once playing with 4.0 players. Noon was lunch with Swamp where we had good conversation & generally accepted one-another.r. Decided not to go into school because wasn't necessary and instead wasted afternoon on youtube feeling miserable. Nicholas dragged me out to pickleball where I did not enjoy my time with him. At home I called Eric for a bit which was enjoyable and did a self-care shower that has caused me to feel refreshed. I'm working on my nightly list now and will call Aislyn earlier than usua.",7,Youtube binge,2,Skip,1,Spend quality time with Aislyn
Wed May 25 23:38:44 2022,38,23,25,5,2022,"woke up, railed myself, then spent the next 5 hours watching videos. didn't learn anything and felt miserable afterwards. it simply doesn't work that way. afternoon I attended Nicholas' gaward ceremony and helped swamp with his files. Then, donated plasma and talked to tom. very interesting guy. tonight I ate food, cleaned my room and dealt with scheduling that I'd put off before supporting Aislyn and getting caught back up on life",4,staying up late,2,"yelling ""that's my brother"" made me bery hapy",8,enjoy graduation
Thu May 26 23:04:52 2022,4,23,26,5,2022,"scrambled to get to graduation rehersal, froze and bad headache. Then, went home and ate food before cleaning room a bunch and heading back for real graduation. Tonight I skipped the graduation party because I was tired then dealt with all my emails and was dissappointed by how few of my classes transfered to CVTC",4,Skipping the graduation party,2,Finishing emails and clearing out room made me feel signifficantly less stressed,5,Climate committee and lunch with swamp!
Sat May 28 00:00:54 2022,0,0,28,5,2022,"Slow start because of headache. Exercised shoulders, core, and legs. Drove to plasma before realizing that i'm ineligible to donate until sunday. Climate meeting with Superientendent where I read about frameworks used to reduce emissions and belive the district should adopt one. Then, went to lunch with Swamper and went boot shopping, stopping at the shoe doctor where I tried on three pairs. Headed to the shop and helped chris delete emails and taught Dan a few file tricks. Headed home and watched Youtube for about 20 minutes before Aislyn came over to help me with clothes. We got through about half of them and will do the other half tomorrow. Then, we raced down to Acoustic where I paid and Aislyn left in a panic. I left a few minutes later and attended Asher's grad party where I played Kuub and wresteled with Asher & Jace. Got a concussion while restling Jace that caused me to feel quite unwell for the rest of the day. Drove home later after helping with tables and talked with Cheryl about her job.",6,Getting ready for bed so late,3,Wrestled Jace and talked with Cheryl. Both caused me to grow as a person,7,Enjoy the movie I planned!
Mon May 30 22:27:08 2022,27,22,30,5,2022,"morning decided to make good decision by going to parade. Saw Nolan who was enjoyable to speak with. At pickleball I met Michael, a professional pickleball coach, and Jim, a professional player. Both have drastically improved my game. Had an appifany once home where I started writing what iI want instead of showering. Then showered and did plasma where I talked a bunch with Casey and read in the psych textbook about resiliancy. Afterwards, I cleaned and cooked with Aislyn for 4 hours. Then, we had sex and I came home tired",5,Having sex with Aislyn,4,Documenting my appifany,9,Make people @ ross proud
Wed Jun  1 21:43:35 2022,43,21,1,6,2022,"Morning was shit because I stayed up for Aislyn last night even though she treated me very poorly. Two meetings, one at the Chippewa Valley airport. The other was at the maintenance building at the army reserve in Chippewa. Afterwards, i came home and ate lunch with Swamper where I bought food and socks. Got home and watched videos like an idiot until i went over to Aislyn's and helped her. I wish that I would have stayed home and worked on OSHA-10",2,Terrible lack of sleep,2,Worked on OSHA-10,7,Nearly finish OSHA-10
